"Site No","Site Name","Business No","Business Name","Year","Week No","Week Beginning","Weekly Average AF","Reason For No Count","SG Action","Mitigation","Additional Mitigation","Additional Information","National Grid Reference","Easting","Northing"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","51","2023-12-18",".25","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","50","2023-12-11",".26","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","49","2023-12-04","","Veterinary advice","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","48","2023-11-27",".33","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","47","2023-11-20","","Weather","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","46","2023-11-13",".23","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","45","2023-11-06",".23","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","44","2023-10-30","","Weather","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","43","2023-10-23","1.13","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","42","2023-10-16","","Weather","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","41","2023-10-09",".7","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","40","2023-10-02",".26","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","39","2023-09-25",".17","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","38","2023-09-18",".3","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","37","2023-09-11",".33","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","36","2023-09-04",".16","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","35","2023-08-28",".16","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","34","2023-08-21",".24","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","33","2023-08-14",".56","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","32","2023-08-07",".31","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","31","2023-07-31",".35","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","30","2023-07-24",".2","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","29","2023-07-17",".38","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","28","2023-07-10",".48","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","27","2023-07-03",".54","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","26","2023-06-26",".18","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","25","2023-06-19","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","24","2023-06-12",".03","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","23","2023-06-05",".26","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","22","2023-05-29",".05","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","21","2023-05-22",".05","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","20","2023-05-15","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","19","2023-05-08","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","18","2023-05-01","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","17","2023-04-24","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","16","2023-04-17","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","15","2023-04-10","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","14","2023-04-03","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","13","2023-03-27","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","12","2023-03-20","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","11","2023-03-13","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","10","2023-03-06","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","6","2023-02-06","","Site fallow","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","5","2023-01-30","","Veterinary advice","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","4","2023-01-23",".04","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","3","2023-01-16",".15","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","2","2023-01-09",".87","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2023","1","2023-01-02",".68","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","52","2022-12-26",".3","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","51","2022-12-19",".22","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","50","2022-12-12",".32","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","49","2022-12-05",".24","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","48","2022-11-28",".33","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","47","2022-11-21",".38","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","46","2022-11-14","","Weather","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","45","2022-11-07",".1","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","44","2022-10-31",".28","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","43","2022-10-24",".48","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","42","2022-10-17",".25","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","41","2022-10-10",".5","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","40","2022-10-03",".4","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","39","2022-09-26",".17","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","38","2022-09-19",".5","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","37","2022-09-12",".42","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","36","2022-09-05",".52","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","35","2022-08-29",".28","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","34","2022-08-22",".07","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","33","2022-08-15",".18","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","32","2022-08-08",".17","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","31","2022-08-01",".05","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","30","2022-07-25","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","29","2022-07-18",".02","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","28","2022-07-11",".03","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","27","2022-07-04",".16","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","26","2022-06-27",".07","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","25","2022-06-20",".23","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","24","2022-06-13",".44","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","23","2022-06-06",".07","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","22","2022-05-30",".03","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","21","2022-05-23","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","20","2022-05-16",".03","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","19","2022-05-09",".02","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","18","2022-05-02","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","17","2022-04-25","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","16","2022-04-18","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","15","2022-04-11","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","14","2022-04-04","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","13","2022-03-28","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","12","2022-03-21","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","11","2022-03-14","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","10","2022-03-07","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","9","2022-02-28","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2022","8","2022-02-21","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","42","2021-10-18","","Site fallow","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","41","2021-10-11","","Withdrawal period prior to harvesting","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","40","2021-10-04","","Withdrawal period prior to harvesting","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","39","2021-09-27","1","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","38","2021-09-20",".25","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","37","2021-09-13",".02","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","36","2021-09-06","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","35","2021-08-30","1.06","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","34","2021-08-23",".16","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","33","2021-08-16",".46","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","32","2021-08-09",".34","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","31","2021-08-02",".04","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","30","2021-07-26",".16","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","29","2021-07-19",".05","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","28","2021-07-12",".18","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","27","2021-07-05",".02","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","26","2021-06-28",".07","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","25","2021-06-21",".02","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","24","2021-06-14",".28","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","23","2021-06-07",".22","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","22","2021-05-31",".23","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","21","2021-05-24",".24","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","20","2021-05-17",".03","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","19","2021-05-10","0","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","18","2021-05-03",".17","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","17","2021-04-26",".07","","","","","","HY465497","346500","1049700"
"FS1209","Ouseness","FB0095","Cooke Aquaculture Scotland Ltd","2021","16","2021-04-19",".05","","","","","","HY465497","346500","1049700"
