Year,week_start,lice_avg,site_id,site_name,easting,northing
2022,2022-06-20,0.12,FS1275,Flaeshins,460800.0,1194300.0
2022,2022-06-20,0.43,FS1277,Reibinish,118900.0,892700.0
2022,2022-06-20,0.4,FS1279,Bastaness,454000.0,1193600.0
2022,2022-06-20,0.46,FS1280,Loch Carnan,83600.0,843200.0
2022,2022-06-20,0.38,FS1281,Sgian Dubh,207900.0,674800.0
2022,2022-06-20,0.06,FS1282,Greanamul,88400.0,848100.0
2022,2022-06-20,0.1,FS1288,Etive 6,198300.0,734100.0
2022,2022-06-20,0.01,FS1290,Shuna SW (Rubh'an Trilleachain),175600.0,707500.0
2022,2022-06-20,0.18,FS1293,Scadabay,116400.0,891700.0
2022,2022-06-20,0.5,FS1294,Wyre,345600.0,1025300.0
2022,2022-06-20,1.71,FS1296,Colonsay,143400.0,696800.0
2022,2022-06-20,0.2,FS1297,Tabhaigh,141600.0,923100.0
2022,2022-06-20,0.18,FS1304,Maragay Mor,88100.0,851300.0
2022,2022-06-20,0.15,FS1310,Loch Pooltiel,114400.0,851200.0
2022,2022-06-20,0.17,FS1312,Skelwick Skerry,352400.0,1045000.0
2022,2022-06-20,0.64,FS1315,Maaey,88000.0,850700.0
2022,2022-06-20,0.0,FS1330,Sconser Quarry,156200.0,832100.0
2022,2022-06-20,0.05,FS1331,Lober Rock (SMH),343400.0,994600.0
2022,2022-06-20,0.87,FS1335,"Swarta Skerry, Dury Voe",447300.0,1162300.0
2022,2022-06-20,0.01,FS1338,Scalpay,164100.0,828700.0
2022,2022-06-20,0.43,FS1340,Mill Bay,367800.0,1027100.0
2022,2022-06-20,0.38,FS1341,An Camus,82600.0,817400.0
2022,2022-06-20,0.52,FS1344,Invertote Salmon Farm,153000.0,858700.0
2022,2022-06-20,0.35,FS1349,Bay of Holland,364000.0,1022400.0
2022,2022-06-20,0.08,FS0858,Fada,197600.0,907600.0
2022,2022-06-20,0.45,FS1256,Plocrapol,118400.0,894300.0
2022,2022-06-20,0.49,FS1354,Shuna Point,192300.0,750200.0
2022,2022-06-20,0.0,FS1210,Vestness,348000.0,1049300.0
2022,2022-06-20,0.91,FS1027,Linga (Setterness),446700.0,1172700.0
2022,2022-06-20,0.95,FS0865,Marulaig Bay,83100.0,816300.0
2022,2022-06-20,0.28,FS0875,Walters (East Lismore),184700.0,740000.0
2022,2022-06-20,0.34,FS0860,Shapinsay,350100.0,1021300.0
2022,2022-06-20,0.1,FS0894,Rubha Stillaig,192500.0,668200.0
2022,2022-06-20,0.06,FS0908,Quanterness,343200.0,1014000.0
2022,2022-06-20,0.79,FS0914,Lismore West,182200.0,740800.0
2022,2022-06-20,0.0,FS0933,Clashnessie Bay,208300.0,933600.0
2022,2022-06-20,0.13,FS0946,North Voe,453900.0,1163100.0
2022,2022-06-20,0.0,FS1010,East Tarbert Bay,167200.0,653100.0
2022,2022-06-20,0.35,FS1017,Fara West,332100.0,995300.0
2022,2022-06-20,0.19,FS1018,Slocka Ronas Voe,428500.0,1182700.0
2022,2022-06-20,0.06,FS1019,Strondoir Bay,185600.0,679500.0
2022,2022-06-20,0.08,FS1020,Bay of Vady,346500.0,1027800.0
2022,2022-06-20,0.87,FS0999,Collafirth 3,445400.0,1170500.0
2022,2022-06-20,0.56,FS1042,Seaforth,123100.0,903200.0
2022,2022-06-20,0.02,FS1093,Teisti Geo,438500.0,1129400.0
2022,2022-06-20,0.0,FS1043,Ness of Copister,450400.0,1179100.0
2022,2022-06-20,1.42,FS1122,Grey Horse Channel,98400.0,875400.0
2022,2022-06-20,1.62,FS1121,"Bight of Bellister, Dury Voe",449400.0,1160800.0
2022,2022-06-20,0.28,FS1118,Trilleachan Mor,120800.0,907300.0
2022,2022-06-20,0.0,FS1112,Etive 4,199100.0,734000.0
2022,2022-06-20,0.68,FS1103,Vuia Mor,112600.0,934300.0
2022,2022-06-20,0.02,FS1176,Eilean Grianain,181600.0,641200.0
2022,2022-06-20,0.0,FS1080,Bay of Cleat (North),347300.0,1047500.0
2022,2022-06-20,0.43,FS1056,Strone,208000.0,672400.0
2022,2022-06-20,0.8,FS1047,Loch Creran (D),193200.0,741800.0
2022,2022-06-20,0.23,FS1209,Ouseness,346500.0,1049700.0
2022,2022-06-20,0.0,FS1067,Inverawe (East) Etive 2,202600.0,733100.0
2022,2022-06-20,2.3,FS1076,Setterness North (Bomlo),447900.0,1171400.0
2022,2022-06-13,1.02,FS0477,Bow of Hascosay,454400.0,1192300.0
2022,2022-06-13,0.23,FS0502,Scotasay,119000.0,897900.0
2022,2022-06-13,0.01,FS0515,North Papa,436500.0,1138300.0
2022,2022-06-13,0.0,FS0517,Ardessie A,204700.0,890400.0
2022,2022-06-13,0.0,FS0629,Poll Na Gille,177600.0,708100.0
2022,2022-06-13,0.05,FS0531,Ornish Island,85300.0,838500.0
2022,2022-06-13,0.03,FS0546,Nevis C (Ardintigh),177000.0,793500.0
2022,2022-06-13,0.04,FS0549,Tanera,199500.0,907500.0
2022,2022-06-13,0.04,FS0590,Glenan Bay,191800.0,669500.0
2022,2022-06-13,0.06,FS0594,Aird,178900.0,856000.0
2022,2022-06-13,0.0,FS0597,Meil Bay,348500.0,1012300.0
2022,2022-06-13,0.17,FS0616,Nevis B,174800.0,795200.0
2022,2022-06-13,1.47,FS0621,Loch A Chairn Bhain,219800.0,933500.0
2022,2022-06-13,0.03,FS0519,Maol Ban,156300.0,831100.0
2022,2022-06-13,0.72,FS0813,Puldrite,342500.0,1018500.0
2022,2022-06-13,0.02,FS0646,Soay,106400.0,905800.0
2022,2022-06-13,0.31,FS0656,Djubawick,455700.0,1193300.0
2022,2022-06-13,0.3,FS0663,Kerrera B,183500.0,730700.0
2022,2022-06-13,0.0,FS0666,Burrastow,422700.0,1147700.0
2022,2022-06-13,0.0,FS0675,Ardessie B,203900.0,890600.0
2022,2022-06-13,0.08,FS0683,Gob a Bharra,190400.0,676800.0
2022,2022-06-13,1.93,FS0694,Fishnish (B),165200.0,742600.0
2022,2022-06-13,0.64,FS0696,Fiunary,159200.0,747600.0
2022,2022-06-13,0.06,FS0698,Quarry Point,199800.0,698000.0
2022,2022-06-13,0.12,FS0710,Sandwick,455400.0,1196100.0
2022,2022-06-13,0.05,FS0717,Balta Isle,465700.0,1208200.0
2022,2022-06-13,0.0,FS0749,Holms Geo,439000.0,1131300.0
2022,2022-06-13,0.05,FS0767,Tarbert South,190300.0,665300.0
2022,2022-06-13,0.01,FS0805,Bagh Dail Nan Cean,177400.0,704600.0
2022,2022-06-13,1.45,FS0462,Kames Bay (east),182400.0,711700.0
2022,2022-06-13,0.25,FS0465,Shuna Castle,177500.0,709400.0
2022,2022-06-13,0.08,FS0247,Loch Harport,134700.0,835700.0
2022,2022-06-13,0.04,FS0433,Langa Isle (East),437600.0,1139400.0
2022,2022-06-13,0.15,FS0430,Nevis A,174200.0,797000.0
2022,2022-06-13,1.76,FS0015,Loch Greshornish,135100.0,855500.0
2022,2022-06-13,0.18,FS0823,Noust Geo,357000.0,1030600.0
2022,2022-06-13,0.56,FS0031,Pegal Bay,330200.0,997600.0
2022,2022-06-13,0.78,FS0054,Lyrawa Bay,329900.0,998900.0
2022,2022-06-13,0.0,FS0057,Corry Farm,215500.0,890500.0
2022,2022-06-13,0.01,FS0065,Loch Laxford,219000.0,949700.0
2022,2022-06-13,5.29,FS0068,Calva Bay (Calbha Beag),215600.0,937100.0
2022,2022-06-13,0.0,FS0088,Cloudin,423300.0,1147500.0
2022,2022-06-13,0.35,FS0090,Ormsary Broodstock Unit,173500.0,672200.0
2022,2022-06-13,0.09,FS0091,Meall Mhor Loch Fyne,186500.0,674500.0
2022,2022-06-13,0.33,FS0209,Scallastle,168900.0,739600.0
2022,2022-06-13,0.0,FS0234,Torridon,182300.0,855900.0
2022,2022-06-13,1.83,FS0237,Gorsten,206100.0,770600.0
2022,2022-06-13,0.78,FS0240,Linnhe,201300.0,764700.0
2022,2022-06-13,1.79,FS0241,Kingairloch,185400.0,752100.0
2022,2022-06-13,0.44,FS0244,Loch Leven (1),207900.0,759500.0
2022,2022-06-13,1.72,FS0245,Ardintoul,182400.0,824400.0
2022,2022-06-13,0.98,FS0248,Loch Duich,189300.0,823100.0
2022,2022-06-13,1.75,FS0253,Loch Spelve (B),168900.0,726900.0
2022,2022-06-13,0.05,FS0271,Kames Bay (west),182100.0,711700.0
2022,2022-06-13,0.05,FS0299,Dunstaffnage,186700.0,734100.0
2022,2022-06-13,0.01,FS0316,Setter Voe,437700.0,1136000.0
2022,2022-06-13,0.13,FS0356,North Moine,180500.0,701500.0
2022,2022-06-13,0.0,FS0361,Sian Bay,244600.0,962300.0
2022,2022-06-13,0.0,FS0390,Carness Bay,346900.0,1013900.0
2022,2022-06-13,0.71,FS0407,Wick of Vatsetter,453400.0,1190200.0
2022,2022-06-13,0.62,FS0408,Poseidon,447300.0,1170900.0
2022,2022-06-13,3.06,FS0413,Camas Glas,164600.0,758900.0
2022,2022-06-13,0.03,FS0423,Lamlash,204400.0,629200.0
2022,2022-06-13,0.0,FS0818,Ardcastle,195300.0,692200.0
2022,2022-06-13,0.96,FS0853,Lochmaddy,94300.0,870000.0
2022,2022-06-13,0.04,FS0851,Ardgaddan,190800.0,681000.0
2022,2022-06-13,0.35,FS1297,Tabhaigh,141600.0,923100.0
2022,2022-06-13,0.0,FS1261,Hellisay,75900.0,803200.0
2022,2022-06-13,0.06,FS1262,Sgeir Dughall,177000.0,861000.0
2022,2022-06-13,0.07,FS1275,Flaeshins,460800.0,1194300.0
2022,2022-06-13,0.38,FS1277,Reibinish,118900.0,892700.0
2022,2022-06-13,0.4,FS1279,Bastaness,454000.0,1193600.0
2022,2022-06-13,0.66,FS1280,Loch Carnan,83600.0,843200.0
2022,2022-06-13,0.21,FS1281,Sgian Dubh,207900.0,674800.0
2022,2022-06-13,0.2,FS1282,Greanamul,88400.0,848100.0
2022,2022-06-13,0.02,FS1288,Etive 6,198300.0,734100.0
2022,2022-06-13,0.04,FS1290,Shuna SW (Rubh'an Trilleachain),175600.0,707500.0
2022,2022-06-13,0.04,FS1293,Scadabay,116400.0,891700.0
2022,2022-06-13,0.1,FS1294,Wyre,345600.0,1025300.0
2022,2022-06-13,0.38,FS1296,Colonsay,143400.0,696800.0
2022,2022-06-13,0.22,FS1304,Maragay Mor,88100.0,851300.0
2022,2022-06-13,0.18,FS1259,Stulaigh,82500.0,824100.0
2022,2022-06-13,0.1,FS1310,Loch Pooltiel,114400.0,851200.0
2022,2022-06-13,0.18,FS1312,Skelwick Skerry,352400.0,1045000.0
2022,2022-06-13,0.84,FS1315,Maaey,88000.0,850700.0
2022,2022-06-13,0.0,FS1330,Sconser Quarry,156200.0,832100.0
2022,2022-06-13,0.04,FS1331,Lober Rock (SMH),343400.0,994600.0
2022,2022-06-13,0.92,FS1334,Grey Horse Channel Outer,99300.0,875400.0
2022,2022-06-13,1.36,FS1335,"Swarta Skerry, Dury Voe",447300.0,1162300.0
2022,2022-06-13,0.03,FS1338,Scalpay,164100.0,828700.0
2022,2022-06-13,0.51,FS1340,Mill Bay,367800.0,1027100.0
2022,2022-06-13,0.6,FS1343,Culnacnoc Salmon Farm,153200.0,861600.0
2022,2022-06-13,0.54,FS1344,Invertote Salmon Farm,153000.0,858700.0
2022,2022-06-13,0.35,FS1349,Bay of Holland,364000.0,1022400.0
2022,2022-06-13,0.18,FS0858,Fada,197600.0,907600.0
2022,2022-06-13,0.03,FS1260,Sound of Harris,100900.0,879400.0
2022,2022-06-13,1.82,FS1354,Shuna Point,192300.0,750200.0
2022,2022-06-13,1.76,FS1256,Plocrapol,118400.0,894300.0
2022,2022-06-13,0.92,FS1047,Loch Creran (D),193200.0,741800.0
2022,2022-06-13,0.34,FS0860,Shapinsay,350100.0,1021300.0
2022,2022-06-13,0.06,FS0894,Rubha Stillaig,192500.0,668200.0
2022,2022-06-13,0.06,FS0908,Quanterness,343200.0,1014000.0
2022,2022-06-13,0.64,FS0914,Lismore West,182200.0,740800.0
2022,2022-06-13,0.0,FS0933,Clashnessie Bay,208300.0,933600.0
2022,2022-06-13,0.0,FS0946,North Voe,453900.0,1163100.0
2022,2022-06-13,2.08,FS0999,Collafirth 3,445400.0,1170500.0
2022,2022-06-13,0.33,FS1017,Fara West,332100.0,995300.0
2022,2022-06-13,0.6,FS1018,Slocka Ronas Voe,428500.0,1182700.0
2022,2022-06-13,0.1,FS1019,Strondoir Bay,185600.0,679500.0
2022,2022-06-13,0.31,FS1020,Bay of Vady,346500.0,1027800.0
2022,2022-06-13,0.57,FS1027,Linga (Setterness),446700.0,1172700.0
2022,2022-06-13,0.54,FS1042,Seaforth,123100.0,903200.0
2022,2022-06-13,0.0,FS1010,East Tarbert Bay,167200.0,653100.0
2022,2022-06-13,0.33,FS1056,Strone,208000.0,672400.0
2022,2022-06-13,0.86,FS1118,Trilleachan Mor,120800.0,907300.0
2022,2022-06-13,0.0,FS1067,Inverawe (East) Etive 2,202600.0,733100.0
2022,2022-06-13,0.03,FS1210,Vestness,348000.0,1049300.0
2022,2022-06-13,0.44,FS1209,Ouseness,346500.0,1049700.0
2022,2022-06-13,0.0,FS1176,Eilean Grianain,181600.0,641200.0
2022,2022-06-13,1.52,FS1122,Grey Horse Channel,98400.0,875400.0
2022,2022-06-13,2.62,FS1121,"Bight of Bellister, Dury Voe",449400.0,1160800.0
2022,2022-06-13,0.26,FS1233,Eughlam,116200.0,938900.0
2022,2022-06-13,0.0,FS1112,Etive 4,199100.0,734000.0
2022,2022-06-13,0.17,FS1103,Vuia Mor,112600.0,934300.0
2022,2022-06-13,0.01,FS1093,Teisti Geo,438500.0,1129400.0
2022,2022-06-13,0.3,FS1080,Bay of Cleat (North),347300.0,1047500.0
2022,2022-06-13,1.29,FS1076,Setterness North (Bomlo),447900.0,1171400.0
2022,2022-06-06,0.01,FS0546,Nevis C (Ardintigh),177000.0,793500.0
2022,2022-06-06,0.13,FS0616,Nevis B,174800.0,795200.0
2022,2022-06-06,0.01,FS0597,Meil Bay,348500.0,1012300.0
2022,2022-06-06,0.03,FS0594,Aird,178900.0,856000.0
2022,2022-06-06,0.04,FS0590,Glenan Bay,191800.0,669500.0
2022,2022-06-06,0.06,FS0549,Tanera,199500.0,907500.0
2022,2022-06-06,0.0,FS0517,Ardessie A,204700.0,890400.0
2022,2022-06-06,0.02,FS0531,Ornish Island,85300.0,838500.0
2022,2022-06-06,0.0,FS0519,Maol Ban,156300.0,831100.0
2022,2022-06-06,1.42,FS0621,Loch A Chairn Bhain,219800.0,933500.0
2022,2022-06-06,0.0,FS0515,North Papa,436500.0,1138300.0
2022,2022-06-06,0.05,FS0502,Scotasay,119000.0,897900.0
2022,2022-06-06,0.86,FS0477,Bow of Hascosay,454400.0,1192300.0
2022,2022-06-06,0.2,FS0472,Wick of Belmont,456400.0,1200300.0
2022,2022-06-06,0.04,FS0767,Tarbert South,190300.0,665300.0
2022,2022-06-06,0.01,FS0629,Poll Na Gille,177600.0,708100.0
2022,2022-06-06,0.05,FS0646,Soay,106400.0,905800.0
2022,2022-06-06,0.13,FS0656,Djubawick,455700.0,1193300.0
2022,2022-06-06,0.04,FS0663,Kerrera B,183500.0,730700.0
2022,2022-06-06,0.0,FS0666,Burrastow,422700.0,1147700.0
2022,2022-06-06,0.0,FS0675,Ardessie B,203900.0,890600.0
2022,2022-06-06,0.08,FS0683,Gob a Bharra,190400.0,676800.0
2022,2022-06-06,0.9,FS0694,Fishnish (B),165200.0,742600.0
2022,2022-06-06,0.02,FS0698,Quarry Point,199800.0,698000.0
2022,2022-06-06,0.31,FS0709,Kishorn A (South),183000.0,838500.0
2022,2022-06-06,0.2,FS0710,Sandwick,455400.0,1196100.0
2022,2022-06-06,0.01,FS0717,Balta Isle,465700.0,1208200.0
2022,2022-06-06,0.0,FS0749,Holms Geo,439000.0,1131300.0
2022,2022-06-06,0.3,FS0462,Kames Bay (east),182400.0,711700.0
2022,2022-06-06,0.1,FS0465,Shuna Castle,177500.0,709400.0
2022,2022-06-06,0.53,FS0245,Ardintoul,182400.0,824400.0
2022,2022-06-06,0.01,FS0433,Langa Isle (East),437600.0,1139400.0
2022,2022-06-06,0.13,FS0430,Nevis A,174200.0,797000.0
2022,2022-06-06,0.58,FS0813,Puldrite,342500.0,1018500.0
2022,2022-06-06,0.28,FS0031,Pegal Bay,330200.0,997600.0
2022,2022-06-06,0.55,FS0054,Lyrawa Bay,329900.0,998900.0
2022,2022-06-06,0.0,FS0057,Corry Farm,215500.0,890500.0
2022,2022-06-06,0.02,FS0065,Loch Laxford,219000.0,949700.0
2022,2022-06-06,3.37,FS0068,Calva Bay (Calbha Beag),215600.0,937100.0
2022,2022-06-06,0.0,FS0088,Cloudin,423300.0,1147500.0
2022,2022-06-06,0.0,FS0090,Ormsary Broodstock Unit,173500.0,672200.0
2022,2022-06-06,0.03,FS0091,Meall Mhor Loch Fyne,186500.0,674500.0
2022,2022-06-06,0.16,FS0209,Scallastle,168900.0,739600.0
2022,2022-06-06,0.0,FS0234,Torridon,182300.0,855900.0
2022,2022-06-06,0.59,FS0237,Gorsten,206100.0,770600.0
2022,2022-06-06,0.66,FS0240,Linnhe,201300.0,764700.0
2022,2022-06-06,0.85,FS0241,Kingairloch,185400.0,752100.0
2022,2022-06-06,1.08,FS0015,Loch Greshornish,135100.0,855500.0
2022,2022-06-06,0.07,FS0247,Loch Harport,134700.0,835700.0
2022,2022-06-06,1.09,FS0248,Loch Duich,189300.0,823100.0
2022,2022-06-06,0.62,FS0253,Loch Spelve (B),168900.0,726900.0
2022,2022-06-06,0.03,FS0299,Dunstaffnage,186700.0,734100.0
2022,2022-06-06,0.0,FS0316,Setter Voe,437700.0,1136000.0
2022,2022-06-06,0.05,FS0356,North Moine,180500.0,701500.0
2022,2022-06-06,0.01,FS0361,Sian Bay,244600.0,962300.0
2022,2022-06-06,0.05,FS0390,Carness Bay,346900.0,1013900.0
2022,2022-06-06,0.33,FS0407,Wick of Vatsetter,453400.0,1190200.0
2022,2022-06-06,0.48,FS0408,Poseidon,447300.0,1170900.0
2022,2022-06-06,1.93,FS0413,Camas Glas,164600.0,758900.0
2022,2022-06-06,0.01,FS0423,Lamlash,204400.0,629200.0
2022,2022-06-06,0.01,FS0805,Bagh Dail Nan Cean,177400.0,704600.0
2022,2022-06-06,0.41,FS0244,Loch Leven (1),207900.0,759500.0
2022,2022-06-06,0.02,FS0818,Ardcastle,195300.0,692200.0
2022,2022-06-06,0.04,FS1294,Wyre,345600.0,1025300.0
2022,2022-06-06,0.96,FS1256,Plocrapol,118400.0,894300.0
2022,2022-06-06,2.39,FS1259,Stulaigh,82500.0,824100.0
2022,2022-06-06,0.03,FS1260,Sound of Harris,100900.0,879400.0
2022,2022-06-06,0.09,FS1262,Sgeir Dughall,177000.0,861000.0
2022,2022-06-06,0.16,FS1275,Flaeshins,460800.0,1194300.0
2022,2022-06-06,5.08,FS1277,Reibinish,118900.0,892700.0
2022,2022-06-06,0.23,FS1279,Bastaness,454000.0,1193600.0
2022,2022-06-06,1.02,FS1280,Loch Carnan,83600.0,843200.0
2022,2022-06-06,0.26,FS1281,Sgian Dubh,207900.0,674800.0
2022,2022-06-06,0.02,FS1282,Greanamul,88400.0,848100.0
2022,2022-06-06,0.02,FS1288,Etive 6,198300.0,734100.0
2022,2022-06-06,0.01,FS1290,Shuna SW (Rubh'an Trilleachain),175600.0,707500.0
2022,2022-06-06,0.2,FS1293,Scadabay,116400.0,891700.0
2022,2022-06-06,0.34,FS1304,Maragay Mor,88100.0,851300.0
2022,2022-06-06,0.0,FS1210,Vestness,348000.0,1049300.0
2022,2022-06-06,0.1,FS1310,Loch Pooltiel,114400.0,851200.0
2022,2022-06-06,0.13,FS1312,Skelwick Skerry,352400.0,1045000.0
2022,2022-06-06,0.53,FS1315,Maaey,88000.0,850700.0
2022,2022-06-06,0.0,FS1330,Sconser Quarry,156200.0,832100.0
2022,2022-06-06,0.0,FS1331,Lober Rock (SMH),343400.0,994600.0
2022,2022-06-06,0.86,FS1334,Grey Horse Channel Outer,99300.0,875400.0
2022,2022-06-06,0.62,FS1335,"Swarta Skerry, Dury Voe",447300.0,1162300.0
2022,2022-06-06,0.05,FS1338,Scalpay,164100.0,828700.0
2022,2022-06-06,0.31,FS1340,Mill Bay,367800.0,1027100.0
2022,2022-06-06,0.32,FS1341,An Camus,82600.0,817400.0
2022,2022-06-06,0.43,FS1344,Invertote Salmon Farm,153000.0,858700.0
2022,2022-06-06,0.23,FS1349,Bay of Holland,364000.0,1022400.0
2022,2022-06-06,0.3,FS1354,Shuna Point,192300.0,750200.0
2022,2022-06-06,0.11,FS1233,Eughlam,116200.0,938900.0
2022,2022-06-06,0.15,FS0823,Noust Geo,357000.0,1030600.0
2022,2022-06-06,0.07,FS1209,Ouseness,346500.0,1049700.0
2022,2022-06-06,0.63,FS1017,Fara West,332100.0,995300.0
2022,2022-06-06,0.01,FS1176,Eilean Grianain,181600.0,641200.0
2022,2022-06-06,0.06,FS0851,Ardgaddan,190800.0,681000.0
2022,2022-06-06,1.14,FS0853,Lochmaddy,94300.0,870000.0
2022,2022-06-06,0.1,FS0858,Fada,197600.0,907600.0
2022,2022-06-06,0.48,FS0860,Shapinsay,350100.0,1021300.0
2022,2022-06-06,0.54,FS0865,Marulaig Bay,83100.0,816300.0
2022,2022-06-06,1.59,FS0875,Walters (East Lismore),184700.0,740000.0
2022,2022-06-06,0.05,FS0894,Rubha Stillaig,192500.0,668200.0
2022,2022-06-06,0.32,FS0914,Lismore West,182200.0,740800.0
2022,2022-06-06,0.0,FS0933,Clashnessie Bay,208300.0,933600.0
2022,2022-06-06,0.26,FS0946,North Voe,453900.0,1163100.0
2022,2022-06-06,3.2,FS0999,Collafirth 3,445400.0,1170500.0
2022,2022-06-06,0.0,FS1010,East Tarbert Bay,167200.0,653100.0
2022,2022-06-06,0.05,FS0908,Quanterness,343200.0,1014000.0
2022,2022-06-06,0.03,FS1019,Strondoir Bay,185600.0,679500.0
2022,2022-06-06,0.0,FS1067,Inverawe (East) Etive 2,202600.0,733100.0
2022,2022-06-06,0.33,FS1020,Bay of Vady,346500.0,1027800.0
2022,2022-06-06,0.01,FS1112,Etive 4,199100.0,734000.0
2022,2022-06-06,0.57,FS1103,Vuia Mor,112600.0,934300.0
2022,2022-06-06,0.01,FS1093,Teisti Geo,438500.0,1129400.0
2022,2022-06-06,1.07,FS1076,Setterness North (Bomlo),447900.0,1171400.0
2022,2022-06-06,0.03,FS1080,Bay of Cleat (North),347300.0,1047500.0
2022,2022-06-06,0.23,FS1056,Strone,208000.0,672400.0
2022,2022-06-06,1.66,FS1121,"Bight of Bellister, Dury Voe",449400.0,1160800.0
2022,2022-06-06,1.39,FS1047,Loch Creran (D),193200.0,741800.0
2022,2022-06-06,0.66,FS1043,Ness of Copister,450400.0,1179100.0
2022,2022-06-06,0.63,FS1042,Seaforth,123100.0,903200.0
2022,2022-05-30,0.06,FS0590,Glenan Bay,191800.0,669500.0
2022,2022-05-30,0.0,FS0629,Poll Na Gille,177600.0,708100.0
2022,2022-05-30,0.98,FS0621,Loch A Chairn Bhain,219800.0,933500.0
2022,2022-05-30,0.05,FS0616,Nevis B,174800.0,795200.0
2022,2022-05-30,0.0,FS0597,Meil Bay,348500.0,1012300.0
2022,2022-05-30,0.02,FS0594,Aird,178900.0,856000.0
2022,2022-05-30,0.0,FS0515,North Papa,436500.0,1138300.0
2022,2022-05-30,0.05,FS0549,Tanera,199500.0,907500.0
2022,2022-05-30,0.03,FS0546,Nevis C (Ardintigh),177000.0,793500.0
2022,2022-05-30,0.0,FS0531,Ornish Island,85300.0,838500.0
2022,2022-05-30,0.0,FS0519,Maol Ban,156300.0,831100.0
2022,2022-05-30,0.0,FS0517,Ardessie A,204700.0,890400.0
2022,2022-05-30,0.08,FS0656,Djubawick,455700.0,1193300.0
2022,2022-05-30,0.05,FS0646,Soay,106400.0,905800.0
2022,2022-05-30,0.37,FS0823,Noust Geo,357000.0,1030600.0
2022,2022-05-30,0.0,FS0666,Burrastow,422700.0,1147700.0
2022,2022-05-30,0.0,FS0675,Ardessie B,203900.0,890600.0
2022,2022-05-30,0.02,FS0683,Gob a Bharra,190400.0,676800.0
2022,2022-05-30,1.93,FS0694,Fishnish (B),165200.0,742600.0
2022,2022-05-30,1.28,FS0696,Fiunary,159200.0,747600.0
2022,2022-05-30,0.02,FS0698,Quarry Point,199800.0,698000.0
2022,2022-05-30,0.0,FS0709,Kishorn A (South),183000.0,838500.0
2022,2022-05-30,0.2,FS0710,Sandwick,455400.0,1196100.0
2022,2022-05-30,0.08,FS0717,Balta Isle,465700.0,1208200.0
2022,2022-05-30,0.0,FS0749,Holms Geo,439000.0,1131300.0
2022,2022-05-30,0.03,FS0767,Tarbert South,190300.0,665300.0
2022,2022-05-30,0.0,FS0805,Bagh Dail Nan Cean,177400.0,704600.0
2022,2022-05-30,0.03,FS0818,Ardcastle,195300.0,692200.0
2022,2022-05-30,1.43,FS0472,Wick of Belmont,456400.0,1200300.0
2022,2022-05-30,2.0,FS0502,Scotasay,119000.0,897900.0
2022,2022-05-30,0.14,FS0245,Ardintoul,182400.0,824400.0
2022,2022-05-30,0.1,FS0465,Shuna Castle,177500.0,709400.0
2022,2022-05-30,0.29,FS0240,Linnhe,201300.0,764700.0
2022,2022-05-30,0.13,FS0858,Fada,197600.0,907600.0
2022,2022-05-30,0.74,FS0015,Loch Greshornish,135100.0,855500.0
2022,2022-05-30,0.2,FS0031,Pegal Bay,330200.0,997600.0
2022,2022-05-30,0.5,FS0054,Lyrawa Bay,329900.0,998900.0
2022,2022-05-30,0.0,FS0057,Corry Farm,215500.0,890500.0
2022,2022-05-30,0.0,FS0065,Loch Laxford,219000.0,949700.0
2022,2022-05-30,2.2,FS0068,Calva Bay (Calbha Beag),215600.0,937100.0
2022,2022-05-30,0.0,FS0088,Cloudin,423300.0,1147500.0
2022,2022-05-30,0.6,FS0090,Ormsary Broodstock Unit,173500.0,672200.0
2022,2022-05-30,0.03,FS0091,Meall Mhor Loch Fyne,186500.0,674500.0
2022,2022-05-30,0.05,FS0209,Scallastle,168900.0,739600.0
2022,2022-05-30,0.0,FS0234,Torridon,182300.0,855900.0
2022,2022-05-30,0.31,FS0237,Gorsten,206100.0,770600.0
2022,2022-05-30,0.53,FS0241,Kingairloch,185400.0,752100.0
2022,2022-05-30,0.47,FS0462,Kames Bay (east),182400.0,711700.0
2022,2022-05-30,0.41,FS0244,Loch Leven (1),207900.0,759500.0
2022,2022-05-30,0.07,FS0247,Loch Harport,134700.0,835700.0
2022,2022-05-30,0.89,FS0248,Loch Duich,189300.0,823100.0
2022,2022-05-30,0.65,FS0253,Loch Spelve (B),168900.0,726900.0
2022,2022-05-30,0.06,FS0356,North Moine,180500.0,701500.0
2022,2022-05-30,0.0,FS0361,Sian Bay,244600.0,962300.0
2022,2022-05-30,1.4,FS0390,Carness Bay,346900.0,1013900.0
2022,2022-05-30,0.09,FS0407,Wick of Vatsetter,453400.0,1190200.0
2022,2022-05-30,0.22,FS0408,Poseidon,447300.0,1170900.0
2022,2022-05-30,3.13,FS0413,Camas Glas,164600.0,758900.0
2022,2022-05-30,0.0,FS0423,Lamlash,204400.0,629200.0
2022,2022-05-30,0.06,FS0430,Nevis A,174200.0,797000.0
2022,2022-05-30,0.01,FS0433,Langa Isle (East),437600.0,1139400.0
2022,2022-05-30,0.09,FS0851,Ardgaddan,190800.0,681000.0
2022,2022-05-30,5.9,FS0853,Lochmaddy,94300.0,870000.0
2022,2022-05-30,0.34,FS0860,Shapinsay,350100.0,1021300.0
2022,2022-05-30,0.27,FS1297,Tabhaigh,141600.0,923100.0
2022,2022-05-30,1.7,FS1259,Stulaigh,82500.0,824100.0
